video_id,transcript
uAKhvGo-nn0,"♪♪
♪ [FEID] Y AHORA SOLA
ESTÁ MEJOR ♪
♪ ESTA HOOKIADA Y
ME ANDA BUSCANDO ♪
♪ READY PA BUSCARSE UN PAR
DE LÍOS ♪
♪ SOLO SALE DE NOCHE TARDE
EN LA NOCHE ♪
♪ NO VA MAS CON ESE MALPARIDO ♪
♪ Y AHORA ESTA MEJOR, ESTA
HOOKIADA Y ME ANDA BUSCANDO ♪
♪ READY PA BUSCARSE UN PAR
DE LÍOS ♪
♪ SOLO SALE DE NOCHE TARDE
EN LA NOCHE ♪
♪ NO VA MAS CON ESE MALPARIDO ♪
♪ ELLA SE PASA BIEN
LOW CANSADA DE SU GETTO ♪
♪ JANGUIANDO Y JODIENDO ♪
♪ Y LAS FOTOS SUBIENDO ♪
♪ CUANDO CON ELLA PRENDO ♪
♪ TODO FLUYE NATURAL ♪
♪ DE LA NOTA TE DEJAS LLEVAR ♪
♪ ESTA PA SALIR
NO ESTA PA DORMIR ♪
♪ EN LA DISCO A MIL ♪
♪ MAS DE DIEZ REFILL ♪
♪ PUESTA PA LA VUELTA
PUESTA PA EL JANGUEO ♪
♪ CORONA A SU GOSEO ♪
♪ DE LA NOCHE AL TERROR ♪
♪ A VAPOR NO LE DOY DIOR
PERO LE DOY CALOR ♪
♪ TEQUILA SIN HIELO
LE ELEVA EL VIGOR ♪
♪ SOLO PASAJERO
NO ESTAMOS EN AMOR ♪
♪ UNA MA’ Y ME VOY ♪
♪ FIRMA LA VUELTA HOY ♪
♪ Y AHORA SOLA ESTÁ MEJOR ♪
♪ ESTA HOOKIADA Y
ME ANDA BUSCANDO ♪
♪ READY PA BUSCARSE UN PAR
DE LÍOS ♪
♪ SOLO SALE DE NOCHE TARDE
EN LA NOCHE ♪
♪ NO VA MAS CON ESE MALPARIDO ♪
♪ Y AHORA SOLA ESTÁ MEJOR, ESTA
HOOKIADA Y ME ANDA BUSCANDO ♪
♪ READY PA BUSCARSE UN PAR
DE LÍOS ♪
♪ SOLO SALE DE NOCHE TARDE
EN LA NOCHE ♪
♪ NO VA MAS CON ESE MALPARIDO ♪
♪ COMO YO NADIE LA PONE ♪
♪ TRAVIESA CUANDO SE
TOMA LOS RONES ♪
♪ PA FUMAR CRIPI ♪
♪ PARA CHINGAR LOS CONDONES ♪
♪ DE MEMORIA HACEMOS
TODAS LAS POSICIONES ♪
♪ YO TE HABLO REAL NO
TE TIRO LABIA ♪
♪ YA CERRÉ LA DISCO PA
QUE ME CAIGAS ♪
♪ SE TE CAE LA ROPA
CUANDO ME BAILAS ♪
♪ YA ESTA AMANECIENDO PERO
NO TE VAYAS ♪
♪ BB ESTA NOCHE ES ESPECIAL ♪
♪ TU NO LA VAS A OLVIDAR ♪
♪ TE VOY A HACER MI YAL ♪
♪ MAÑANA NO SERÁ IGUAL ♪
♪ Y AHORA SOLA ESTÁ MEJOR ♪
♪ ESTA HOOKIADA Y
ME ANDA BUSCANDO ♪
♪ READY PA BUSCARSE UN PAR
DE LÍOS ♪
♪ SOLO SALE DE NOCHE TARDE
EN LA NOCHE ♪
♪ NO VA MAS CON ESE MALPARIDO ♪
♪ Y AHORA SOLA ESTÁ MEJOR, ESTA
HOOKIADA Y ME ANDA BUSCANDO ♪
♪ READY PA
BUSCARSE UN PAR DE LÍOS ♪
♪ SOLO SALE DE NOCHE TARDE
EN LA NOCHE ♪
♪ NO VA MAS CON ESE MALPARIDO ♪
♪ ESTA HOOKIADA, BABY ♪
♪ DIMELO FERXXO ♪
♪ YEA YEA
YEA YEA ♪
♪ MEDALLO ♪
♪♪
♪ YEA YEA YEA ♪"
Qvm9QQ7laKk,"♪♪
♪ BEBÉ ME SIENTO EN CALIFORNIA ♪
♪ PORQUE FUMO
Y NO ME DICEN NADA ♪
♪ BEBO Y NO ME DICEN NADA ♪
♪ YEAH YEAH UY ♪
♪ TU Y YO VAMOS
A HACER HISTORIA ♪
♪ LLEGO PRENDO
Y NO ES PA PELEAR ♪
♪ LLEGO Y PRENDO
Y ES PA’ CHINGAR ♪
♪ SHORTY TIENE
CLASE ES DE CAZE ♪
♪ ME MIRA Y NO ES
PA QUE LA ABRACE ♪
♪ UNA CADENA PA QUE LA ENGRASE ♪
♪ SI HAY BONCHE
HACEMOS LAS PACES ♪
♪ NO TE PUEDO REEMPLAZAR ♪
♪ TU TE HACES EXTRAÑAR ♪
♪ ESA FOTO QUE ME MANDAS
YO TE LA QUIERO TOMAR ♪
♪ EN MI CASA HAY OPEN BAR ♪
♪ TE VOY A COGER ESQUINIÁ ♪
♪ CUANDO TE TENGA ENCIMA
DE MI YO NO LE VOY A BAJAR ♪
♪ ESTOY BORRACHO Y NO IMPORTA ♪
♪ NO TE SUELTO
MAS COMO LA CORTA ♪
♪ YO TE CUIDO YO
SOY TU ESCOLTA ♪
♪ NO TE PONGAS TACOS
MEJOR PONTE LAS JORDÁN ♪
♪ BEBÉ ME SIENTO EN CALIFORNIA ♪
♪ PORQUE FUMO
Y NO ME DICEN NADA ♪
♪ BEBO Y NO ME DICEN NADA ♪
♪ YEAH YEAH UY ♪
♪ TU Y YO VAMOS
A HACER HISTORIA ♪
♪ LLEGO PRENDO
Y NO ES PA PELEAR ♪
♪ LLEGO Y PRENDO
Y ES PA’ CHINGAR ♪
♪ SHORTY TIENE
CLASE ES DE CAZE ♪
♪ ME MIRA Y NO
ES PA QUE LA ABRACE ♪
♪ UNA CADENA PA QUE LA ENGRASE ♪
♪ SI HAY BONCHE
HACEMOS LAS PACES ♪
♪ NO TE PUEDO REEMPLAZAR ♪
♪ TU TE HACES EXTRAÑAR ♪
♪ ESA FOTO QUE ME MANDAS
YO TE LA QUIERO TOMAR ♪
♪ EN MI CASA HAY OPEN BAR ♪
♪ TE VOY A COGER ESQUINIÁ ♪
♪ CUANDO TE TENGA ENCIMA
DE MI YO NO LE VOY A BAJAR ♪
♪♪"
QvaahfJH4cs,
Wmle-VUjtkY,"♪♪
♪ YA YO NI SÉ PA' QUÉ TE LLAMO,
MI AMOR ♪
♪ SI TÚ NO SIENTE’ LO MISMO
QUE YO (EH-EH) ♪
♪ TE DEJASTE GANAR POR
TU ORGULLO (OH-OH) ♪
♪ OTRA SE VA A COMER LO QUE
ERA TUYO (EH-EH) ♪
♪ AYER TE VIERON
EN LA DISCOTECA ♪
♪ SEGUÍAS CON MI PULSERA EN
TU MUÑECA (EH-EH) ♪
♪ ESA SONRISA EN TU FOTO
ES FEKA, YEAH ♪
♪ SOLO TE PONE' PA' MÍ CUANDO
TE DA LA BELLAQUERA (OH) ♪
♪ UN DÍA DICE’ ""TE EXTRAÑO"" Y
AL OTRO NO TEXTEAS (EH) ♪
♪ NO TE PONGAS ASÍ (NO), QUE
ESE FLOW NO TE QUEDA (EH, EH) ♪
♪ BEBÉ, SI YO A TI TE QUIERO Y
TÚ HACE' CONMIGO LO QUE
QUIERAS (YEAH) ♪
♪ ESTO ESTÁ CABRÓN, TU
PICHAERA ME AFECTA ♪
♪ ME TIENES ESCUCHANDO
CANCIONES DE LA SECTA ♪
♪ EXTRAÑO ESE CUERPITO Y
LA PANTALLA EN TUS TETAS ♪
♪ (TÚ ERES MÁS HP QUE YO, TÚ
NO RESPETAS) ♪
♪ TE GUSTA MI PIQUETE, TE
GUSTA, QUE SOY CALLE ♪
♪ YA TÚ SABES LO QUE HAGO,
MA', NO ENTREMOS EN DETALLES ♪
♪ CHINGABA' RICO, YO NUNCA
TE FALLÉ ♪
♪ PERO TE FUISTE COMO JAMES
DEL BAYERN ♪
♪ ES QUE LO HACÍAMOS DEMASIADO ♪
♪ DE ESE TOTO ME
QUEDÉ ENVICIADO ♪
♪ AHORA MIRO LOS VIDEOS Y
LAS FOTOS DE NOSOTROS, Y TERMINO
ENCABRONADO ♪
♪ PORQUE, PORQUE LO
HACÍAMOS DEMASIADO ♪
♪ ESE TOTO ME DEJÓ ENVICIADO ♪
♪ AHORA MIRO LOS VIDEOS Y
LAS FOTOS DE NOSOTROS, Y ESO ME
PONE DOWN ♪
♪ SÓLO TE PONES PA MÍ CUANDO
TE DA LA BELLAQUERA ♪
♪ UN DÍA DICES: ""TE EXTRAÑO"",
Y AL OTRO NO TEXTEAS ♪
♪ NO TE PONGAS ASÍ, QUE ESE
FLOW NO TE QUEDA ♪
♪ BEBÉ, SI YO A TI TE QUIERO Y
TÚ HACES CONMIGO LO QUE
QUIERAS (YANDEL) ♪
♪ HACE CONMIGO LO QUE
QUIERA LA NENA ♪
♪ SIEMPRE PELEA CUANDO ME
LLAMA (EH-EH) ♪
♪ SABE' CÓMO MANIPULARME,
NO VO'A DEJARME ♪
♪ CUANDO ME LLAMA', YO
VO'A LLEGARLE (OH-OH) ♪
♪ OAH, ME ESPERA SIN ROPA (OH) ♪
♪ TÚ ERES DROGA, NO SÉ
QUITARME NI MANEJARME ♪
♪ Y AUNQUE HAGAS DAÑO, TENGO
QUE CURARME (EH, EH) ♪
♪ OAH, AUNQUE ME
ENCANTARÍA VERTE OTRA VE' ♪
♪ PA' VOLVER A COMERNO'
IGUAL QUE AYER ♪
♪ SOLO TE DEJO SABER ♪
♪ QUE YA YO ME CANSÉ DE
ESTAR LLAMÁNDOTE, EOH, EOH ♪
♪ (YA YO ME CANSÉ DE
ESTAR ESPERÁNDOTE, WOW) ♪
♪ SÓLO TE PONES PA MÍ CUANDO
TE DA LA BELLAQUERA ♪
♪ UN DÍA DICES: ""TE EXTRAÑO"",
Y AL OTRO NO TEXTEAS ♪
♪ NO TE PONGAS ASÍ, QUE ESE
FLOW NO TE QUEDA ♪
♪ BEBÉ, SI YO A TI TE QUIERO Y
TÚ HACES CONMIGO LO QUE
QUIERAS ♪
♪ SOLO TE PONE' PA' MÍ CUANDO
TE DA LA BELLAQUERA (OH ) ♪
♪ UN DÍA DICE' ""TE EXTRAÑO"" Y
AL OTRO NO TEXTEAS (YEAH) ♪
♪ NO TE PONGAS ASÍ (NO), QUE
ESE FLOW NO TE QUEDA (EH, EH) ♪
♪ BEBÉ, SI YO A TI TE QUIERO
(OH) Y TÚ HACE' CONMIGO LO
QUE QUIERAS (YANDEL) ♪
♪♪"
ZU4tewfKioQ,
FHzdpa4rgL8,
nzVBsmVcQNc,
3CN-Gmiovso,
bOSKnCZRreE,
K3v76J0E82Y,
r5uzQMiYCq0,
jRlG5gG0FTM,
5m6JckEUXqg,"[AMBIENTE RUIDOSO]
[RUGIDO DE MOTOR DE AUTOMÓVIL]
♪♪
♪ ESE CUERPECITO ES DE DEPORTE ♪
♪ PAISITA A SU PORTE ♪
♪ SIEMPRE LA MOVIE EN ON
NADIE LE TUMBA ESE GUILLE ♪
♪ [FEID] (SUENA) ♪
♪ ANDA A HOOKEADA
CON LAS PASTILLAS ♪
♪ DESDE ESE AFTER EN SEVILLA
A LA BEBÉ NADIE LE TUMBA
ESE GUILLE ♪
♪ (LUCE BIEN) ♪
♪ COMO HABLA ESA SHORTY
CON SUS AMIGAS SE DAN UN SHOT
Y PUBLICA EN SUS STORIE ♪
♪ LA BUENA VIDA UN DOCTORADO
EN EL PARTY DE TROFEO MAMI
SIEMPRE TU HIRIENDO CORAZONES ♪
♪ ME TIRASTE AL FONO
COMO SEA ESOS LABIOS CORONO ♪
♪ EN TU MUÑECA ORO
Y PA QUE TE SIENTES UN TRONO ♪
♪ AHORA QUIERE VERME
PERO YO NO ME ENAMORO ♪
♪ Y ESE BUTTIE SI ME DEJAS
ME LO ROBO ♪
♪ SON MIL VECES ♪
♪ MIL POSES ♪
♪ MIL BESOS ♪
♪ A TUS BRAZOS
ME ARRODILLO Y REZO ♪
♪ SI CONTIGO BABY ME TROPIEZO ♪
♪ VUELVO Y SIN ALGUNA DUDA A TU
CORAZÓN SHORTY LE CONVERSO ♪
♪ (WOW) ♪
♪ ESTA NOCHE TU NO LLEGAS
A CASA TEMPRANO ♪
♪ TE VOY A DAR DURO Y QUE ESOS
CABRONES SE QUEDEN SANOS ♪
♪ ESE CULOTE EN GISTRO
YO HACIENDO UN VIDEO
Y TU MODELANDO ♪
♪ ALLÁ ABAJO TODA MOJA’
CUANDO ESTAMOS CHINGANDO ♪
♪ NO ME LLAMES, YO TE LLAMO ♪
♪ Y SI ACEPTAS NO LO DUDES
POR TI VOY AL GRANO ♪
♪ ESTOY PENSANDO-TE MIENTRAS
QUEMO UN HABANO ♪
♪ Y SI ERES UNA DIOSA
DE SEGURO YO TE ALABO ♪
♪ Y TU CARTERA BURBERRY
TU SABORSITO A BERRY ♪
♪ PA TI UN BLOND DE CHERRY
MIENTRAS BEBEMOS DON PERI ♪
♪ ES QUE TU ME GUSTAS DE
LOS TIEMPO E’ LOS BLACKBERRY ♪
♪ UNA PRINCESITA
DE SERIE O DE COMEDY ♪
♪ SALE CON SU AMIGA ♪
♪ EN LA DISCO, NO HACEN FILA ♪
♪ VISTE PRADA Y SE MAQUILLA,
BIEN SENCILLA ♪
♪ Y NO HAY CHICA QUE AGUANTE
SU SILLA Y TIENE A PAR GATOS
DE CUCLILLAS ♪
♪ DICE AY VEME,
ELIGE LA MERCEDES O EN LA BMW ♪
♪ SI LA VIDA ME CONCEDE
PA TI UNA CAYENNE ♪
♪ PA QUE SALGA UNA NOCHE DE
PARTY Y LA ESTRELLE Y MAÑANA
VUELVA Y ME COOPERE ♪
♪ (WOW) ♪
♪ ESTA NOCHE TU NO LLEGAS
A CASA TEMPRANO ♪
♪ TE VOY A DAR DURO Y QUE ESOS
CABRONES SE QUEDEN SANOS ♪
♪ ESE CULOTE EN GISTRO
YO HACIENDO UN VIDEO
Y TU MODELANDO ♪
♪ ALLÁ ABAJO TODA MOJA’
CUANDO ESTAMOS CHINGANDO ♪
♪ HEY, UH! ME CAMBIÉ DE MOOD
MORENITA PERO, FLOW MALIBU ♪
♪ ESE RELOJ LUCE BIEN ESA ERES
TU, BRILLAS EN LA OSCURIDAD
SI NO TIENES LUZ ♪
♪ HEY, UH! ME CAMBIÉ DE MOOD
MORENITA PERO, FLOW MALIBU ♪
♪ ESE RELOJ LUCE BIEN ESA ERES
TU, BRILLAS EN LA OSCURIDAD
SI NO TIENES LUZ ♪
♪♪
[OLAS DE MAR]"
KyRvWdGs_5k,
h1iE88IFsMI,
kPNwSh8Rem0,
Pq9hINmg8gg,
P8_qEf14bGg,"♪♪
♪ ¿POR QUÉ LO MÁS RICO
SIEMPRE ES PROHIBIDO? ♪
♪ ¿PA' QUÉ TÚ ESTÁS CON ÉL,
SI QUIERES ESTAR CONMIGO? ♪
♪ NO SOY MALEANTE,
PERO CONTIGO ME LA VIVO ♪
♪ CORRIENDO MOTORA Y
FUMANDO AL ESCONDIDO ♪
♪ SI SUPIERA' LAS LOQUERAS
QUE TE ESCRIBO ♪
♪ Y QUE ASÍ ME LLAMES
TRISTE, BABY, YO ME ACTIVO ♪
♪ LOS MEJORES POLVOS
HAN SIDO CONTIGO ♪
♪ HASTA LOS PANA' ME DICEN
QUE ESTOY DESAPARECIDO, YEAH ♪
♪ PARCERA, EN EL MISMO
CUARTO, EN EL MISMO HOTEL ♪
♪ VAMOS A PONER EN MODO
AVIÓN EL CEL ♪
♪ VOY BAJANDO, VOY EN LA DT ♪
♪ VAMO' A TIRARNO' UNA
FOTO PARA EL TBT ♪
♪ CINCUENTA Y
CINCO EN LA MUÑECA ♪
♪ ME LA ENGANCHO PA'L BARRIO
Y PA' LA DISCOTECA ♪
♪ CONTIGO ES REAL,
LO DEMÁS ES FEKA ♪
♪ NO COPIA DE CHAVO'
NI DE CAMIONETA' ♪
♪ TÚ ESTÁS SOÑANDO
CONMIGO Y DESPERTÁNDOTE CON ÉL ♪
♪ NI SIQUIERA TIENES MI NOMBRE
GUARDADO EN EL CEL ♪
♪ 'TÁ CABRÓN QUE SOLO YO
SÉ CÓMO TOCARTE LA PIEL ♪
♪ SI TÚ FUERA' UN CARRO,
SOLO YO TE SÉ CORRER ♪
♪ ¿POR QUÉ LO MÁS RICO
SIEMPRE ES PROHIBIDO? ♪
♪ ¿PA' QUÉ TÚ ESTÁS CON ÉL,
SI QUIERES ESTAR CONMIGO? ♪
♪ NO SOY MALEANTE,
PERO CONTIGO ME LA VIVO ♪
♪ CORRIENDO MOTORA Y
FUMANDO AL ESCONDIDO ♪
♪ SI SUPIERA' LAS LOQUERAS
QUE TE ESCRIBO ♪
♪ Y QUE ASÍ ME LLAMES
TRISTE, BABY, YO ME ACTIVO ♪
♪ LOS MEJORES POLVOS
HAN SIDO CONTIGO ♪
♪ HASTA LOS PANA' ME
DICEN QUE ESTOY DESAPARECIDO ♪
♪ ¿POR QUÉ LO MÁS RICO
SIEMPRE ES PROHIBIDO? ♪
♪ ¿PA' QUÉ TÚ ESTÁS CON ÉL,
SI QUIERES ESTAR CONMIGO? ♪
♪ NO SOY MALEANTE,
PERO CONTIGO ME LA VIVO ♪
♪ CORRIENDO MOTORA Y
FUMANDO AL ESCONDIDO ♪
[MOTOR CONTINUO DE MOTOCICLETA]"
tm9awpDtaEM,
vwfVqnlyvno,
Xe77OL3lFPg,
S68mmySI_3I,
75tolQ5_oZI,
3sx50Igacyw,
u1u5voBr5uY,
QW-iGaPpeCY,
03qttyOlvQE,
X9obsPrmJCk,
Qq5QJxZaZTI,
KpQ-lc3UmKU,
vio1IBY6Jsk,
-et_HQ73qr8,
PDNAkgpNOCI,
r0pEiSOyr7s,
Yx_hFX7P66E,
tDjMouyhBok,
jRxDUsGmwuc,
0xz5wdKFjM4,"♪♪
♪ SI TE LA ENCUENTRAS POR AHÍ ♪
♪ DILE QUE ME TIENE MAL ♪
♪ NO SÉ SI TODAVÍA PIENSA EN
MI PORQUE BORRACHA NO HA
VUELTO A LLAMAR ♪
♪ LA VIERON EN UN PARTY
CONTIGO LLORANDO ♪
♪ QUIERO SABER COMO ESTÁ ♪
♪ DILE QUE LA EXTRAÑO Y QUE
NO QUIERO A NADIE MÁS ♪
♪ POR SI TE LA ENCUENTRAS
POR AHÍ ♪
♪ DILE QUE ME TIENE MAL ♪
♪ NO SE SI TODAVÍA PIENSA EN
MI PORQUE BORRACHA NO HA
VUELTO A LLAMAR ♪
♪ LA VIERON EN UN
PARTY CONTIGO ♪
♪ DIME YA COMO ESTÁ ♪
♪ BABY DILE QUE LA EXTRAÑO
QUE NO QUIERO A NADIE MÁS ♪
♪ YA NO LLAMA PORQUE LE META ♪
♪ PASÉ POR TU CASA VOLIANDO
EN LA YZ ♪
♪ HACE TIEMPO EL MIEDO LO
DEJÉ EN LA GAVETA ♪
♪ TE TENGO EN MI CORA ♪
♪ COMO UN PUNTO EN LA Z ♪
♪ FUÍ PA MEDALLO PA
VER SI TE VEÍA ♪
♪ ESTABA EN MIAMI PENSANDO
QUE ERAS MÍA ♪
♪ NUESTRAS BELLAQUERAS
NUESTRAS AMANECIDAS ♪
♪ AHORA ESTAMOS A LO PILLO
Y POLICÍA ♪
♪ BEBÉ NO TE ENCUENTRO SE QUE
SOY UN CABRÓN PERO ASÍ DE
CABRÓN TAMBIÉN SIENTO ♪
♪ DÍGALE QUE LO SIENTO ♪
♪ SI TE LA ENCUENTRAS POR AHÍ ♪
♪ DILE QUE ME TIENE MAL ♪
♪ NO SÉ SI TODAVÍA PIENSA EN
MI PORQUE BORRACHA NO HA
VUELTO A LLAMAR ♪
♪ LA VIERON EN UN PARTY
CONTIGO LLORANDO ♪
♪ QUIERO SABER COMO ESTÁ ♪
♪ DILE QUE LA EXTRAÑO Y QUE
NO QUIERO A NADIE MÁS ♪
♪ POR SI TE LA ENCUENTRAS
POR AHÍ ♪
♪ DILE QUE ME TIENE MAL ♪
♪ NO SE SI TODAVÍA PIENSA EN
MI PORQUE BORRACHA NO HA
VUELTO A LLAMAR ♪
♪ LA VIERON EN UN
PARTY CONTIGO ♪
♪ DIME YA COMO ESTÁ ♪
♪ BABY DILE QUE LA EXTRAÑO
QUE NO QUIERO A NADIE MÁS ♪
♪♪"
UcRnsy-gFl0,
3h6KC98Ql-A,
oD5f55ohsc4,"♪♪
♪ HE QUERIDO BORRARTE PERO
SUEÑO CONTIGO ♪
♪ QUISIERA QUE ENTENDIERAS
LO QUE HICISTE CONMIGO ♪
♪ YO DÁNDOTE 100 Y TÚ ME
DABAS 50 YO DURMIENDO CONTIGO ♪
♪ Y TÚ CON OTRO TE ACUESTAS ♪
♪ TE EXTRAÑO PERO PERDONARTE
QUE MUCHO ME CUESTA ♪
♪ QUE MUCHO ME CUESTA ♪
♪ NORMAL SI TE SIENTES SOLITA
Y ME EXTRAÑAS ♪
♪ Y SE TE SALE MI NOMBRE ♪
♪ DIFÍCIL QUE LLORE POR MI EN
OTRA CAMA ♪
♪ DIME QUIEN TE VA CREER ♪
♪ LA NENA NO QUIERE CARTIER ♪
♪ QUIERE BUSCARME
EN OTRA PIEL ♪
♪ VIVE EN LA DISCO TODOS LOS
FINES DE SEMANA ♪
♪ PA VER SI ME VUELVE A VER ♪
♪ NORMAL SI TE SIENTES SOLITA
Y ME EXTRAÑAS ♪
♪ Y SE TE SALE MI NOMBRE ♪
♪ DIFÍCIL QUE LLORE POR MI
EN OTRA CAMA ♪
♪ DIME QUIEN TE VA CREER ♪
♪ LA NENA NO QUIERE CARTIER ♪
♪ QUIERE BUSCARME
EN OTRA PIEL ♪
♪ VIVE EN LA DISCO TODOS LOS
FINES DE SEMANA ♪
♪ A VER SI ME VUELVE A VER ♪
♪ LA NENA NO QUIERE
UN NENE SANO ♪
♪ A ELLA LE GUSTAN LOS
GATOS MALO ♪
♪ Y YO EN UNA CASITA LLENA
DE GATA EN LOS CABOS ♪
♪ ESE CULO SE FUE Y ESTÁN
LLOVIENDO LOS CHAVOS ♪
♪ AHORA ME ESTOY PERREADO
UNA GATA MEJOR ♪
♪ SI LE DUELE EL CORA QUE
SE TOME UN PANADOL UY! ♪
♪ PARTIDO QUE JUEGO PARTIDO
QUE METO GOL! ♪
♪ Y ESTAS OTRA VEZ LLAMANDO
DICIENDO QUE EL ALCOHOL
TE TIENE ASI ♪
♪ PENSANDO EN MI QUE QUE
PUTAS ME PASO ♪
♪ QUE ME PERDÍ BEBE SI EN
LAS FOTOS TE VES FELIZ ♪
♪ OJALÁ Y ALGÚN DÍA SIENTAS
LO QUE YO SENTÍ ♪
♪ PA QUE VEAS QUE ES ♪
♪ NORMAL SI TE SIENTES SOLITA
Y ME EXTRAÑAS ♪
♪ Y SE TE SALE MI NOMBRE ♪
♪ DIFÍCIL QUE LLORE POR MI EN
OTRA CAMA ♪
♪ DIME QUIEN TE VA CREER ♪
♪ LA NENA NO QUIERE CARTIER ♪
♪ QUIERE BUSCARME
EN OTRA PIEL ♪
VIVE EN LA DISCO TODOS
LOS FINES DE SEMANA ♪
♪ A VER SI ME VUELVE A VER ♪
♪ NORMAL SI TE SIENTES SOLITA
Y ME EXTRAÑAS ♪
♪ Y SE TE SALE MI NOMBRE ♪
♪ DIFÍCIL QUE LLORE POR
MI EN OTRA CAMA ♪
♪ DIME QUIEN TE VA CREER
LA NENA NO QUIERE CARTIER ♪
♪ QUIERE BUSCARME
EN OTRA PIEL ♪
♪ VIVE EN LA DISCO TODOS
LOS FINES DE SEMANA ♪
♪ A VER SI ME VUELVE A VER ♪
♪♪"
Cik2RACZEeU,
IyHqfLU1ny0,
qIOYw9Yx0N8,"♪♪
HEY LADY MI AMOR,
FELIZ CUMPLEAÑOS
MAESTRO
UHHH
♪ OTRA VEZ BORRACHO
OTRA MADRUGADA ♪
♪ VIENDO MI CEL
PERO TÚ NO ME ESCRIBES NADA ♪
♪ ME ACUERDO
CUANDO TÚ Y YO PRENDÍAMOS UNO
AHÍ EN LA VENTANA ♪
♪ ESTABA ESCUCHANDO LOS TEMAS
QUE YO TE DEDIQUÉ ♪
♪ PURO PERREO EXPLOTANDO
ESE BOSE EHH HEY EH ♪
♪ HOY SALÍ CON ALGUIEN DIZQUE
PORQUE TE OLVIDÉ ♪
♪ PERO LA MIRO
Y ME ACUERDO DE TI ♪
♪ NO SÉ CÓMO EXPLICARTE
LO QUE SENTÍ ♪
♪ SALGO TODOS LOS DÍAS PA' LA
CALLE A VER SI TE VEO POR AHÍ ♪
♪ YO TODO INTENSO
PREGUNTANDO POR VOS ♪
♪ TE MANDO MÚSICA
POR NOTAS DE VOZ ♪
♪ Y SÓLO ESPERO
QUE SI NO VUELVES CONMIGO ♪
♪ SIEMPRE TE CUIDE DIOS ♪
♪ PERO LA MIRO Y
ME ACUERDO DE TI ♪
♪ NO SÉ CÓMO EXPLICARTE
LO QUE SENTÍ ♪
♪ SALGO TODOS LOS DÍAS PA' LA
CALLE A VER SI TE VEO POR AHÍ ♪
♪ YO TODO INTENSO
PREGUNTANDO POR VOS ♪
♪ TE MANDO MÚSICA
POR NOTAS DE VOZ ♪
♪ Y SÓLO ESPERO QUE SI NO
VUELVES CONMIGO ♪
♪ SIEMPRE TE CUIDE DIOS ♪
♪ UOH ♪
♪ QUÉ FALTA ME HACES
TAN HIJUEPUTA ♪
♪ COGISTE OTRA RUTA ♪
♪ SOLTARTE O NO SOLTARTE
ES MI DISPUTA ♪
♪ MI AMOR EL MAL DE AMOR
CÓMO SE CURA ♪
♪ ME ECHASTE COMO ECHARON
DE PHILIP PLEIN A LA SEGURA ♪
♪ BEBÉ, ESTA NOCHE
QUÉ VAS A HACER ♪
♪ TE NECESITO VER ♪
♪ YO SÓLO QUIERO
QUE ME PIENSES ♪
♪ ESTÉS DÓNDE ESTÉS ♪
♪ YA PASÓ MÁS DE UN MES ♪
♪ YO NUNCA LA CAGUÉ ♪
♪ SÓLO ESPERO QUE ME CREAS ♪
♪ BEBÉ, ESTA NOCHE
QUÉ VAS A HACER ♪
♪ TE NECESITO VER ♪
♪ YO SÓLO QUIERO
QUE ME PIENSES ♪
♪ ESTÉS DÓNDE ESTÉS ♪
♪ YA PASÓ MÁS DE UN MES ♪
♪ YO CREÍ QUE TE OLVIDÉ ♪
♪ PERO LA MIRO Y
ME ACUERDO DE TI ♪
♪ NO SÉ CÓMO EXPLICARTE
LO QUE SENTÍ ♪
♪ SALGO TODOS LOS DÍAS PA' LA
CALLE A VER SI TE VEO POR AHÍ ♪
♪ YO TODO INTENSO
PREGUNTANDO POR VOS ♪
♪ TE MANDO MÚSICA
POR NOTAS DE VOZ ♪
♪ Y SÓLO ESPERO QUE SI NO
VUELVES CONMIGO ♪
♪ SIEMPRE TE CUIDE DIOS ♪
♪ PERO LA MIRO Y
ME ACUERDO DE TI ♪
♪♪"
